trait,gamma,gene,Start (MB),seed1,seed2,seed3,seed4,seed5
alka_phos,1.0,IL20RB,136.676955,2.0860397853539325e-09,2.0608218465056893e-09,2.146092414889722e-09,2.032433221721419e-09,1.940370086828125e-09
alka_phos,0.1,PTPN11,112.856915,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,0.01,CYP2A7,41.381597,3.0976360705370354e-06,3.3102698357989624e-06,3.2553533304557902e-06,3.412127255852937e-06,3.394403222056752e-06
alka_phos,10.0,UBP1,33.431822,3.5226595673787386e-07,3.473694989430953e-07,2.9659240574630985e-07,2.921530958266416e-07,3.36556331803628e-07
alka_phos,0.001,FDFT1,11.660341,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,10.0,EPHA8,22.890128,2.0695199153264454e-06,2.0801268746373225e-06,2.16302454725259e-06,2.2188316067817127e-06,2.0883932925208626e-06
alka_phos,0.001,PCCB,135.969217,6.841496258402913e-10,6.150298048623881e-10,6.125582263649676e-10,6.281031250665592e-10,6.825974230295628e-10
alka_phos,0.001,PCK1,56.136467,2.9454216843305403e-13,2.963185252724543e-13,2.963185252724543e-13,2.9320990080350384e-13,2.935429677108914e-13
alka_phos,1.0,NFATC3,68.119584,1.3322676295501878e-14,1.3322676295501878e-14,1.509903313490213e-14,1.3766765505351941e-14,1.1102230246251565e-14
alka_phos,0.001,MFHAS1,8.643531,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,1.0,MAST3,18.208602,4.987734539829702e-07,4.691796040567908e-07,4.81843692723416e-07,4.933125499206881e-07,4.766423418178789e-07
alka_phos,10.0,TMEM143,48.836475,9.543162393654825e-08,1.0298556663013159e-07,9.588782357017323e-08,1.000281278917825e-07,9.620908736351907e-08
alka_phos,0.001,KIAA0319,24.547392,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,0.1,NUAK1,106.460579,4.423776900353005e-10,4.4131120979784555e-10,4.468265757395784e-10,4.5365611267556005e-10,4.562585864675839e-10
alka_phos,0.001,XKR6,10.755461,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,0.1,SOX6,15.994354,1.5523781593529407e-08,1.545091232735274e-08,1.5499852179523543e-08,1.55043000660271e-08,1.5451559032264583e-08
alka_phos,0.1,AKR1C4,5.23883,3.597122599785507e-14,3.2085445411667024e-14,3.0753177782116836e-14,2.942091015256665e-14,3.2529534621517087e-14
alka_phos,10.0,ATF7IP,14.576849,6.442148015040061e-08,6.015583031704352e-08,6.151826004163752e-08,6.476851888148616e-08,6.226358606475912e-08
alka_phos,0.1,METTL16,2.323263,1.9327773759236777e-07,1.9707346143871263e-07,1.9533051076603414e-07,1.9150548102864207e-07,1.949878095652835e-07
alka_phos,0.01,ATG16L1,234.160473,7.663969459059672e-10,7.754559216976986e-10,7.770788457150957e-10,7.762992471072039e-10,7.730943663020184e-10
alka_phos,1.0,FOSL2,28.616587,8.112666243231814e-07,7.432549686825496e-07,8.096628466569555e-07,7.856518187132622e-07,7.285722962713237e-07
alka_phos,10.0,PLA2G15,68.279329,1.1476021466449993e-08,1.1279530864882759e-08,1.678717409525632e-08,1.1460854820732891e-08,1.0789451776460623e-08
alka_phos,1.0,MADD,47.295465,4.487467508695886e-07,4.6130719444370527e-07,4.463434738477545e-07,4.494466625537541e-07,4.477619308662639e-07
alka_phos,0.001,VSX1,25.056896,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,0.1,CNOT4,135.047636,4.8424787513212664e-08,5.0020466213496206e-08,4.9102543586698744e-08,5.0828173114858544e-08,4.8465887414472775e-08
alka_phos,0.001,TTC27,32.853359,6.449918628081974e-07,6.446836513518406e-07,6.457915134872039e-07,6.45507058583128e-07,6.445250115838519e-07
alka_phos,0.1,HYDIN,71.061492,3.2436086425668975e-06,3.239955864708932e-06,3.267362862713341e-06,3.2997281957936053e-06,3.196582568421036e-06
alka_phos,1.0,CNTRL,123.850604,1.07519034782122e-05,1.065134995736905e-05,1.0355986246324278e-05,1.0662177172604537e-05,1.058450464519467e-05
alka_phos,10.0,KIAA1267,44.108841,4.692579658183149e-12,4.702238598497388e-12,4.6558312760680565e-12,4.671152353807884e-12,4.503508677089485e-12
alka_phos,0.001,APOE,45.409881,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,0.1,FRK,116.263576,1.0219250334841945e-08,9.863215133520953e-09,9.320418103975214e-09,1.0427466001772245e-08,1.0191365640288552e-08
alka_phos,0.001,GPS2,7.216074,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,0.1,JARID2,15.24677,1.5911344908303704e-08,1.5852808843419552e-08,1.5878745984743148e-08,1.5817459897427e-08,1.5843736989040735e-08
alka_phos,1.0,CYP19A1,51.503004,7.537507185073622e-08,7.346715702460926e-08,6.750335690419718e-08,7.285217507035924e-08,7.399555757015008e-08
alka_phos,0.001,WDR12,203.745582,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,1.0,BCAT2,49.298682,1.1408418654212937e-10,1.0528355964822822e-10,1.1752432360623288e-10,1.0768963498719586e-10,9.223577457362353e-11
alka_phos,0.001,TRIM2,154.125682,9.839281234880204e-06,9.85482966875395e-06,9.835462316365451e-06,9.855870364061659e-06,9.84134550297e-06
alka_phos,1.0,ATAD2B,23.974915,8.766410229288368e-06,8.796386909870613e-06,8.724377507096648e-06,8.694022439637017e-06,8.838559088619746e-06
alka_phos,0.01,EIF4G3,21.133811,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,10.0,ACAP1,7.240053,1.88615345564358e-10,1.9374191140286712e-10,1.9631563041855316e-10,1.7952062059123364e-10,1.9024570807602004e-10
alka_phos,10.0,TNFSF12-TNFSF13,7.45247,1.8684705541671676e-06,1.9818389243031476e-06,1.8333334215192565e-06,2.02046452857374e-06,2.090686097022676e-06
alka_phos,1.0,CYP2C9,96.698439,7.439526985564271e-07,6.200892540553227e-07,5.892235506177457e-07,6.265645302594436e-07,5.970414409528502e-07
alka_phos,10.0,TGDS,95.227035,4.137523657021802e-11,3.918276814118826e-11,3.6375569223423554e-11,3.4162339623833304e-11,4.73587835614353e-11
alka_phos,1.0,ARHGAP39,145.755805,1.693527088564295e-07,1.6330946073228603e-07,1.7759021897489902e-07,1.6705611793899067e-07,1.7043503164337892e-07
alka_phos,0.001,DLG4,7.094026,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,0.1,LRBA,151.186873,5.5357726365112825e-06,5.52841221912459e-06,5.5264687546241476e-06,5.53381016410448e-06,5.535779550647213e-06
alka_phos,10.0,DCBLD2,98.518215,7.271183011248183e-08,8.587536248771954e-08,7.81365036006676e-08,8.372655913024829e-08,8.818873808991157e-08
alka_phos,10.0,TNKS2,93.558447,1.4937225900624185e-08,1.437225627398675e-08,1.6484440479302975e-08,1.5446763867998925e-08,1.350783018772006e-08
alka_phos,0.01,FGF6,4.54338,1.9797091521667198e-08,2.0028863456644785e-08,1.9919363047904426e-08,2.0032695058347372e-08,2.028393153441499e-08
alka_phos,0.1,SCUBE2,9.042591,1.4674785808743707e-07,1.4420041205553957e-07,1.4509108081650623e-07,1.445210844330802e-07,1.4457759545116744e-07
alka_phos,0.1,PPP2R5C,102.22823,1.802933646821714e-08,1.780979141940975e-08,1.79982847514637e-08,1.8174006966020784e-08,1.7958862730260705e-08
alka_phos,0.1,WWP2,69.820913,1.3194338688293783e-07,1.3393398190508776e-07,1.3264784826105824e-07,1.3355672057180357e-07,1.3135306020650717e-07
alka_phos,0.1,NUCB1,49.404053,1.3916214625098178e-07,1.5359286176241937e-07,1.413951309370276e-07,1.520795196441327e-07,1.4852706242685088e-07
alka_phos,1.0,AIG1,143.382062,2.2513257016409938e-06,2.2589755969137926e-06,2.2644678288052944e-06,2.261294772987199e-06,2.262080652459808e-06
alka_phos,0.1,DPH1,1.933448,1.807192240299571e-08,1.880670996712297e-08,1.7985005706933066e-08,1.77612687890516e-08,1.896572177084721e-08
alka_phos,0.1,NUMBL,41.173372,7.692069203812935e-12,8.670619777717548e-12,8.706257936808015e-12,7.41606775989112e-12,8.958833674910238e-12
alka_phos,0.001,ZNF470,57.08168,7.304389093576447e-08,7.21996054053875e-08,7.293273618369511e-08,7.294081583175682e-08,7.290747361388128e-08
alka_phos,0.001,REEP3,65.281305,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,0.001,ALDH5A1,24.495224,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,0.001,HPR,72.097154,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,10.0,LARP1B,128.996106,2.5121904556613117e-11,2.5196955633077778e-11,2.5161872585499623e-11,2.4756086069999128e-11,2.506328478091291e-11
alka_phos,0.001,ABCB11,169.780131,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,10.0,FLJ42280,96.11317,3.797784309256258e-11,5.0964121811603036e-11,5.87221382630787e-11,6.171374522523365e-11,4.7663872848602296e-11
alka_phos,0.01,MINK1,4.736878,8.710925021082616e-06,8.714516161800745e-06,8.699010351276293e-06,8.730119883226806e-06,8.717236501976089e-06
alka_phos,1.0,RBL2,53.468468,1.8572432480823409e-10,1.746648381484306e-10,1.760598333788721e-10,1.8707657645222753e-10,1.7580736866307234e-10
alka_phos,0.001,CCDC77,0.518549,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,0.001,OSGIN1,83.991276,1.3393488806912046e-07,1.3453457703427318e-07,1.345762945526019e-07,1.3489848171843732e-07,1.3462312797862808e-07
alka_phos,10.0,C10orf26,104.50381,1.475791941984994e-07,1.7599015222913295e-07,1.3255622111074672e-07,1.555578117429235e-07,1.663659510153792e-07
alka_phos,10.0,ALS2CR8,203.806625,3.1837865677175614e-11,3.2658764581583455e-11,2.7176039196774582e-11,2.8842150889829554e-11,3.5075942150797346e-11
alka_phos,0.01,NR3C2,149.002494,2.502819830274561e-07,2.5012223159315283e-07,2.5089971744662876e-07,2.498737491363201e-07,2.516079720127351e-07
alka_phos,0.01,KIRREL3,126.294474,2.206579363672745e-11,2.19904094933554e-11,2.2006840794119853e-11,2.2046142689191583e-11,2.201205884233559e-11
alka_phos,0.1,PDE4C,18.321738,5.739502141333119e-07,6.236746636911761e-07,6.300458301744527e-07,5.808159417863834e-07,6.20459348565916e-07
alka_phos,0.001,RP1L1,10.464404,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,1.0,SKI,2.160205,8.415599712652266e-07,8.482088342809391e-07,8.471344840055295e-07,8.35751796879336e-07,8.483691253946546e-07
alka_phos,10.0,CYP2B6,41.49721,2.1649348980190553e-13,2.381428387820961e-13,1.9917401061775308e-13,1.9917401061775308e-13,2.2359891715950653e-13
alka_phos,1.0,NPHP3,132.400753,6.10300254777485e-10,5.749931641929606e-10,5.647419198950843e-10,6.101237293165696e-10,5.715573569986532e-10
alka_phos,10.0,COLEC10,120.07952,6.220357562369827e-12,6.413536368654604e-12,6.112443884376262e-12,7.069234086998222e-12,7.344902464012648e-12
alka_phos,0.001,ZNF800,127.011867,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,1.0,NYNRIN,24.868452,7.061018436615996e-13,6.685763054292693e-13,6.443734434924409e-13,6.941114349956479e-13,7.739364704661966e-13
alka_phos,0.001,IL6R,154.378105,1e-14,1e-14,1e-14,1e-14,1e-14
alka_phos,10.0,CISD2,103.790241,2.9092913633732564e-09,3.4592122499788047e-09,5.640075517732157e-09,4.04038269508078e-09,3.319036823157262e-09
alka_phos,0.1,LIPC,58.724231,1.6550316672692134e-11,1.6518897361095242e-11,1.6242784894870965e-11,1.639921531904065e-11,1.6486367826473725e-11
alka_phos,0.001,EIF2B4,27.587266,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,1.0,PTTG1IP,46.271495,2.60194371015654e-06,2.6197357466672955e-06,2.7742668421426586e-06,2.5719042109351165e-06,2.7854334597732233e-06
apo_a,0.01,CBLC,45.281188,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,0.1,STAB1,52.529429,2.552402733613235e-13,2.5068835896036035e-13,2.531308496145357e-13,2.58792987040124e-13,2.4513724383723456e-13
apo_a,0.001,LIPG,47.088678,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,10.0,LRRC3C,38.097776,8.026315145848173e-08,6.499334714860083e-08,8.16893527266771e-08,8.001122298040286e-08,8.055561062647598e-08
apo_a,10.0,TNKS1BP1,57.068013,1.4724698849111206e-07,1.511252525343565e-07,1.4958453986579912e-07,1.4815515969601734e-07,1.5110672646478918e-07
apo_a,0.1,SULF2,46.287105,1.226796442210798e-13,1.1668443988810395e-13,1.1612932837579137e-13,1.234568003383174e-13,1.1113332476497817e-13
apo_a,0.001,TRPS1,116.42625,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,1.0,GNAO1,56.226147,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,0.001,TOMM40,45.394672,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,0.001,SLC7A6OS,68.335177,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,10.0,LEPR,66.031248,1.0961453966729096e-11,1.0774825476289607e-11,1.0925149673823853e-11,1.1115108833337217e-11,1.0921707982447515e-11
apo_a,0.001,PVRL2,45.349782,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,0.001,MMAB,109.994832,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,1.0,TBX10,67.399075,2.5482459764525345e-07,3.0601321276968463e-07,2.84180185161631e-07,2.9388595823576225e-07,2.937755834153677e-07
apo_a,0.001,CELSR2,109.792701,1.0586254304278953e-06,1.0591146449856481e-06,1.0591820772676286e-06,1.0609832725716473e-06,1.0526758864592978e-06
apo_a,0.1,HGFAC,3.443728,1.0802283867850093e-05,1.0552390823370672e-05,1.0348637783041958e-05,1.0191396889513982e-05,9.509817622266326e-06
apo_a,1.0,LDLR,11.200224,5.385967527526958e-08,5.1388230559723524e-08,4.9266220436550157e-08,5.7497348882051824e-08,5.7388756413701e-08
apo_a,0.001,GPANK1,31.630042,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,10.0,RNF214,117.104988,1.2565504192707522e-12,1.2058132270453825e-12,1.166955421183502e-12,1.2241319069516976e-12,9.771072839726003e-13
apo_a,0.01,FARP2,242.312522,8.255796046796604e-11,8.3191897815027e-11,8.250933269948746e-11,8.209244395374071e-11,8.312328603210517e-11
apo_a,0.1,COL18A1,46.825145,1.832429874504271e-08,1.855849585119529e-08,1.85179830358706e-08,1.8557558267850993e-08,1.8607612450871613e-08
apo_a,0.001,FAM65A,67.563725,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,0.001,PGBD1,28.25159,6.439293542825908e-14,6.261657858885883e-14,6.17284001691587e-14,6.294964549624638e-14,6.350475700855895e-14
apo_a,10.0,HLA-DRA,32.407727,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,10.0,AGRN,0.955552,2.0008611283373057e-06,2.014518343473881e-06,2.0378244305341298e-06,2.003306209696909e-06,1.99964312486145e-06
apo_a,1.0,UHRF1BP1,34.760027,7.127718748556333e-09,7.348626152037241e-09,7.063051699063294e-09,6.995380719132527e-09,7.181869765560123e-09
apo_a,0.1,ATP6V1G2,31.513184,5.861977570020827e-13,6.95221658020273e-13,6.608047442568932e-13,6.412648190234904e-13,6.916689443414725e-13
apo_a,0.001,CTSS,150.705521,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,10.0,AGER,32.148919,5.792613944066716e-09,5.8539083580555484e-09,6.181450129538746e-09,6.5478520383521754e-09,6.709987676600804e-09
apo_a,0.001,NXPH4,57.610752,1.680944161641662e-08,1.6834167837487257e-08,1.6844080463762623e-08,1.6825079107718466e-08,1.675893746000412e-08
apo_a,10.0,HLX,221.053199,9.538817577481318e-06,9.566937189120495e-06,1.0036635452626008e-05,9.08294855017644e-06,1.0037224818182366e-05
apo_a,10.0,NUCKS1,205.687407,2.0074835848093997e-06,1.710291834378097e-06,1.8380790202110475e-06,1.964868680426335e-06,1.9155589936481476e-06
apo_a,10.0,IP6K1,49.764554,1.8766040355000513e-07,2.1013306317207991e-07,2.2163640378547456e-07,1.4759410116305105e-07,1.90193655824622e-07
apo_a,0.001,SLC12A4,67.978742,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,1.0,BNIPL,151.009201,1.638067459452941e-11,1.8403500945396445e-11,1.6312062811607575e-11,1.257516313302176e-11,2.2815749289861742e-11
apo_a,10.0,MYBPHL,109.83686,4.105105799734332e-08,4.433206790555033e-08,4.469157932618373e-08,4.095075700760731e-08,4.2396121946453036e-08
apo_a,10.0,KIF9,47.270141,3.5114188615681385e-06,3.762447591482143e-06,3.552125196537581e-06,3.4284355070468564e-06,3.449345720385466e-06
apo_a,10.0,MVK,110.012627,4.338334291809076e-08,4.3972649743651004e-08,4.510189899331607e-08,5.3465953886444595e-08,4.690273913698917e-08
apo_a,10.0,BTN2A2,26.384049,5.488145509158215e-07,6.978205329133402e-07,5.190508873820221e-07,4.821388185360931e-07,4.985551197433935e-07
apo_a,10.0,EHMT2,31.84786,1.224676774436162e-07,1.3600827442061814e-07,1.2398956539261263e-07,1.2018333084284905e-07,1.3526859088397458e-07
apo_a,1.0,SARS,109.756614,5.249610701696383e-08,3.3388859232985624e-08,4.134596842675364e-08,4.960688593236284e-08,4.782275275783121e-08
apo_a,0.001,PNPLA3,44.319791,1.939670646322611e-12,1.9266810369344967e-12,1.931899085150235e-12,1.921351966416296e-12,1.9378942894832107e-12
apo_a,0.01,PSMA1,14.526737,1.6716594890553438e-06,1.6557952555729116e-06,1.6778385429905285e-06,1.6794477997184032e-06,1.6587426143743755e-06
apo_a,0.01,DGKZ,46.354825,1.846023334195479e-10,1.8424206604805704e-10,1.864925991412747e-10,1.9389811978243188e-10,1.8667034584751718e-10
apo_a,10.0,LILRB5,54.754649,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,0.1,NUP160,47.800656,2.0761170560490427e-14,1.8207657603852567e-14,1.9761969838327786e-14,1.8207657603852567e-14,2.042810365310288e-14
apo_a,1.0,PPARD,35.314914,1.201009403040132e-09,1.176470143526842e-09,1.273498417830865e-09,1.1805183497415328e-09,1.2031238227905305e-09
apo_a,0.001,CHD9,53.190001,3.446077726509955e-07,3.448998096011735e-07,3.4459464504088544e-07,3.4469236309675466e-07,3.445801073365118e-07
apo_a,1.0,TUBG2,40.811521,7.079947628163552e-09,7.061851770018279e-09,6.7214713794783165e-09,7.3442244508115095e-09,8.448072241762361e-09
apo_a,0.001,LACTB,63.41407,2.3307959873264394e-07,2.3306296415004368e-07,2.3176949570657968e-07,2.3293525153178507e-07,2.3301433693667661e-07
apo_a,10.0,LTA,31.540519,1.8523794682590022e-06,2.439306433066335e-06,2.119017913582155e-06,2.1539021697325467e-06,2.2206428581528215e-06
apo_a,0.001,TRAIP,49.866535,5.14277509466865e-12,5.144329406903125e-12,5.130007529885461e-12,5.121680857200772e-12,5.125344593182035e-12
apo_a,0.001,CDC25A,48.200434,1.554312234475219e-14,1.3100631690576847e-14,1.3877787807814457e-14,1.354472090042691e-14,1.4654943925052066e-14
apo_a,0.1,BCAM,45.312381,3.927657843405541e-08,4.6467462100352463e-08,4.291699728931064e-08,4.489688620878951e-08,4.453506841084476e-08
apo_a,0.001,ZNF512,27.805979,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,0.001,BUD13,116.619197,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,0.1,CEP164,117.209302,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,1.0,CCHCR1,31.110368,5.107366529699675e-09,5.128627855732759e-09,5.119819235233081e-09,5.120892043741776e-09,5.095024180334917e-09
apo_a,0.1,DYNLRB1,33.104263,5.3712029113306414e-06,5.29843210128611e-06,6.010451661375704e-06,5.573794455870917e-06,5.33774871902537e-06
apo_a,1.0,MYO1H,109.826523,1.5629945560036163e-08,1.5326258262504666e-08,1.591267750900016e-08,1.6056981855250285e-08,1.674447103194865e-08
apo_a,0.001,MACF1,39.54989,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,0.001,MADD,47.295465,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,0.001,LILRB2,54.778536,1e-14,1e-14,1e-14,1e-14,1e-14
apo_a,1.0,AKR1C3,5.136636,1.0615307299843835e-08,1.1319346904237193e-08,1.1561010260230375e-08,1.1397466526119615e-08,1.1803651389641345e-08
apo_a,1.0,ANUBL1,46.111883,2.789308539696833e-08,2.9604804607785695e-08,2.8861543821534497e-08,2.5997828556612035e-08,2.8870318691254226e-08
apo_a,10.0,OR2B2,27.879023,3.5562663924793014e-12,3.459899033941838e-12,3.4671154836019014e-12,3.6992631180510216e-12,3.4854341635082164e-12
apo_a,1.0,GPRC6A,117.113304,4.232001796444784e-06,4.214551555081769e-06,4.295902720885536e-06,4.3755697866076915e-06,4.182653029038974e-06
apo_a,0.1,PTGER3,71.318521,8.928934069896144e-07,8.963992599309023e-07,9.132357725594176e-07,9.119811028579505e-07,9.115201224929592e-07
apo_a,0.1,TRIM26,30.153652,1.747317401878945e-09,1.7136638774672974e-09,1.939905902581529e-09,1.8011019342623058e-09,1.8226550269062614e-09
apo_a,0.1,MAPKBP1,42.067473,4.921716367789486e-10,4.881350879060165e-10,4.88823426181284e-10,5.32792032714724e-10,4.883201620842215e-10
